customer_id,age,region,plan,monthly_fee,months_active,usage_hours,support_tickets,failed_payments,churn
CUST_002443,28,East,Premium,97.52,7,13.88,0,0,1
CUST_002444,51,South,Basic,27.86,22,12.21,0,1,1
CUST_002445,52,Central,Basic,26.93,25,71.88,0,0,0
CUST_002446,75,North,Basic,25.31,24,7.14,0,0,0
CUST_002447,36,West,Basic,31.91,12,17.8,0,0,0
CUST_002448,35,Central,Premium,108.38,12,17.06,1,0,0
CUST_002449,51,Central,Standard,64.57,32,60.09,0,0,0
CUST_002450,52,West,Standard,58.29,31,30.0,0,0,0
CUST_002451,34,Central,Premium,104.97,3,21.95,1,3,1
CUST_002452,36,North,Standard,61.63,3,30.07,0,0,1
CUST_002453,48,South,Basic,29.7,71,68.56,1,0,0
CUST_002454,30,North,Standard,59.38,25,42.07,1,0,0
CUST_002455,36,Central,Basic,28.9,24,35.89,3,1,0
CUST_002456,42,Central,Basic,33.16,10,9.2,1,0,1
CUST_002457,54,North,Premium,100.6,16,65.39,1,0,1
CUST_002458,33,North,Basic,26.26,13,14.67,0,1,1
CUST_002459,18,South,Standard,56.02,41,40.14,0,0,0
CUST_002460,18,South,Basic,31.43,40,18.11,1,0,0
CUST_002461,25,Central,Basic,32.04,26,28.62,1,0,0
CUST_002462,24,North,Standard,58.33,23,31.93,1,0,0
CUST_002463,39,West,Standard,54.24,29,114.94,1,0,0
CUST_002464,26,East,Standard,66.15,23,25.33,1,0,0
CUST_002465,32,East,Basic,35.09,32,32.66,0,0,1
CUST_002466,31,North,Basic,19.96,50,25.86,2,0,0
CUST_002467,35,Central,Standard,66.6,20,15.42,1,1,1
CUST_002468,58,West,Standard,58.86,10,38.01,2,0,0
CUST_002469,50,East,Standard,60.85,23,51.54,0,0,0
CUST_002470,41,East,Standard,65.59,13,15.65,1,0,1
CUST_002471,35,Central,Premium,108.16,5,29.47,0,0,1
CUST_002472,35,West,Standard,64.91,8,31.14,1,0,0
CUST_002473,45,West,Basic,31.11,46,41.94,1,0,1
CUST_002474,49,West,Standard,53.02,22,49.48,1,0,0
CUST_002475,29,Central,Standard,49.77,16,11.01,0,0,0
CUST_002476,41,South,Premium,104.29,25,97.83,1,0,0
CUST_002477,18,West,Basic,36.61,14,34.9,0,0,0
CUST_002478,44,East,Standard,55.83,46,32.52,1,0,0
CUST_002479,51,East,Basic,28.55,71,41.76,0,0,0
CUST_002480,37,Central,Standard,57.11,15,63.82,0,0,0
CUST_002481,65,Central,Premium,96.98,19,33.46,0,0,0
CUST_002482,30,East,Premium,105.27,27,32.0,0,0,0
CUST_002483,44,East,Basic,30.99,7,11.74,2,0,1
CUST_002484,41,Central,Basic,28.75,3,21.08,0,1,1
CUST_002485,40,Central,Standard,73.19,43,43.79,0,0,0
CUST_002486,40,West,Standard,52.73,16,26.69,0,0,0
CUST_002487,42,North,Premium,102.64,15,30.21,2,0,1
CUST_002488,52,South,Basic,24.66,28,63.51,0,0,0
CUST_002489,59,Central,Premium,99.11,10,41.48,1,0,0
CUST_002490,41,West,Standard,60.64,14,36.03,1,0,0
CUST_002491,52,West,Basic,34.12,8,35.66,0,0,0
CUST_002492,32,West,Basic,28.59,4,42.82,1,0,0
CUST_002493,51,East,Standard,58.07,14,32.5,2,0,0
CUST_002494,31,East,Basic,28.5,10,15.43,0,0,0
CUST_002495,55,West,Standard,54.5,9,39.67,1,0,0
CUST_002496,70,South,Standard,63.06,21,56.62,0,1,0
CUST_002497,39,West,Standard,61.31,35,41.57,0,0,0
CUST_002498,18,West,Basic,32.08,35,41.58,0,0,1
CUST_002499,34,Central,Premium,99.55,34,31.56,1,1,0
CUST_002500,57,South,Standard,58.94,12,20.05,1,0,0
CUST_002501,48,West,Standard,65.78,20,35.57,0,0,1
CUST_002502,44,North,Standard,65.01,14,23.17,1,1,1
CUST_002503,54,North,Standard,66.97,12,64.39,1,0,0
CUST_002504,47,East,Premium,101.76,12,47.87,2,1,1
CUST_002505,57,North,Standard,66.66,9,23.38,0,0,0
CUST_002506,53,Central,Standard,57.82,25,17.89,0,0,0
CUST_002507,61,Central,Basic,28.9,42,48.2,2,0,1
CUST_002508,46,North,Basic,35.88,13,15.4,0,1,0
CUST_002509,53,West,Standard,64.12,12,31.23,0,0,0
CUST_002510,37,East,Basic,28.45,3,29.47,1,0,0
CUST_002511,33,West,Standard,54.67,31,19.57,1,0,0
CUST_002512,63,Central,Premium,98.88,3,32.06,1,1,0
CUST_002513,44,East,Basic,26.48,22,51.98,0,0,0
CUST_002514,51,North,Basic,38.52,11,10.97,0,0,0
CUST_002515,43,North,Standard,63.7,17,54.83,2,0,0
CUST_002516,33,East,Basic,26.07,23,31.3,1,1,1
CUST_002517,41,Central,Standard,54.68,22,22.89,1,0,0
CUST_002518,60,East,Standard,56.01,38,14.05,0,0,0
CUST_002519,48,East,Standard,57.11,3,27.72,0,0,0
CUST_002520,19,North,Standard,59.07,35,23.89,2,1,1
CUST_002521,38,Central,Standard,65.47,23,30.51,3,0,1
CUST_002522,64,South,Basic,25.07,41,38.45,0,0,0
CUST_002523,38,West,Basic,41.35,21,11.55,0,0,0
CUST_002524,18,West,Basic,25.18,6,27.81,1,0,1
CUST_002525,66,South,Premium,92.85,19,88.6,1,0,0
CUST_002526,50,North,Basic,38.34,30,22.37,1,1,0
CUST_002527,40,East,Basic,36.51,34,35.61,0,0,1
CUST_002528,36,South,Basic,28.99,19,8.64,1,1,0
CUST_002529,55,West,Basic,31.81,18,11.06,0,0,0
CUST_002530,34,West,Basic,31.93,23,19.32,0,0,0
CUST_002531,56,South,Standard,60.58,38,62.47,0,0,0
CUST_002532,48,East,Basic,23.42,14,19.68,0,0,0
CUST_002533,44,North,Standard,47.49,27,41.96,0,0,0
CUST_002534,43,South,Basic,25.68,59,21.05,1,0,0
CUST_002535,39,West,Standard,68.98,72,16.32,0,1,0
CUST_002536,55,West,Basic,39.18,37,24.98,1,0,0
CUST_002537,30,West,Standard,58.59,17,42.93,1,0,0
CUST_002538,20,North,Premium,95.11,7,63.06,1,0,0
CUST_002539,49,East,Basic,31.29,26,26.81,0,1,0
CUST_002540,49,East,Premium,102.09,51,48.79,3,0,0
CUST_002541,47,Central,Basic,32.9,19,28.51,0,0,0
CUST_002542,46,West,Standard,47.26,40,35.49,1,0,0
CUST_002543,37,Central,Standard,75.69,38,19.77,2,0,0
CUST_002544,51,North,Basic,35.56,21,17.85,0,0,0
CUST_002545,40,East,Basic,28.91,36,15.17,0,0,0
CUST_002546,35,West,Basic,26.31,8,19.43,0,0,0
CUST_002547,37,South,Standard,64.84,18,50.94,0,0,0
CUST_002548,67,West,Basic,32.38,28,60.6,1,0,0
CUST_002549,18,East,Premium,100.36,20,59.87,0,0,0
CUST_002550,47,Central,Basic,32.19,9,32.99,0,1,0
CUST_002551,19,South,Premium,99.34,36,38.63,0,0,0
CUST_002552,40,Central,Basic,31.91,28,44.5,1,0,0
CUST_002553,35,East,Standard,63.53,23,129.87,0,0,0
CUST_002554,18,East,Basic,31.62,46,32.26,1,1,0
CUST_002555,46,East,Basic,31.35,37,37.68,1,1,0
CUST_002556,36,South,Basic,36.86,2,29.11,0,0,0
CUST_002557,18,Central,Standard,51.91,24,81.09,0,0,0
CUST_002558,52,Central,Basic,25.91,23,26.19,1,0,0
CUST_002559,60,Central,Standard,60.03,16,19.58,0,0,0
CUST_002560,60,Central,Premium,96.25,3,51.35,1,1,1
CUST_002561,46,West,Basic,27.92,11,16.29,0,1,1
CUST_002562,42,East,Basic,36.34,2,30.18,0,1,0
CUST_002563,58,Central,Basic,29.16,72,28.94,1,0,0
CUST_002564,63,North,Basic,20.75,20,35.19,0,0,0
CUST_002565,56,West,Standard,57.78,29,34.21,0,0,0
CUST_002566,29,East,Standard,60.19,9,9.61,4,0,0
CUST_002567,44,West,Basic,30.1,3,35.23,0,0,0
CUST_002568,47,East,Basic,32.68,15,32.71,1,0,0
CUST_002569,18,South,Standard,62.27,14,56.96,1,0,0
CUST_002570,47,North,Basic,29.21,25,19.21,3,0,0
CUST_002571,71,East,Standard,53.93,16,9.8,2,0,0
CUST_002572,49,East,Premium,97.69,72,54.22,1,0,0
CUST_002573,60,South,Basic,26.79,41,39.17,0,1,0
CUST_002574,43,South,Standard,58.47,53,43.99,0,0,0
CUST_002575,40,East,Standard,63.36,21,7.91,2,2,0
CUST_002576,46,South,Standard,61.92,24,88.44,2,0,0
CUST_002577,30,West,Standard,64.02,50,6.95,1,3,1
CUST_002578,28,North,Standard,57.98,15,9.57,0,0,1
CUST_002579,57,East,Standard,67.44,28,15.98,2,0,0
CUST_002580,59,North,Standard,63.26,16,48.06,0,0,0
CUST_002581,28,East,Standard,60.46,29,60.93,0,0,0
CUST_002582,54,East,Standard,62.92,7,31.72,0,0,0
CUST_002583,40,West,Standard,56.52,13,43.1,0,1,0
CUST_002584,45,East,Basic,19.36,25,18.55,1,0,1
CUST_002585,47,East,Standard,56.87,27,18.35,1,0,0
CUST_002586,54,South,Basic,33.64,34,11.51,1,2,0
CUST_002587,42,East,Basic,30.3,8,36.1,2,0,0
CUST_002588,59,East,Basic,29.22,24,50.36,0,1,0
CUST_002589,45,West,Basic,25.66,5,10.46,1,0,0
CUST_002590,49,East,Standard,50.12,16,19.3,0,0,0
CUST_002591,30,West,Basic,37.02,21,21.13,0,0,0
CUST_002592,69,East,Standard,58.86,19,15.6,3,0,0
CUST_002593,47,South,Standard,57.75,58,39.16,1,0,1
CUST_002594,50,South,Basic,26.54,21,22.93,2,0,0
CUST_002595,20,North,Basic,36.17,31,54.96,2,1,0
CUST_002596,30,East,Standard,64.31,25,21.38,0,0,0
CUST_002597,57,West,Standard,55.06,20,51.26,1,0,0
CUST_002598,45,West,Basic,35.72,29,11.96,0,0,0
CUST_002599,18,East,Basic,29.17,23,19.9,0,0,0
CUST_002600,54,South,Basic,26.85,22,30.08,1,1,0
CUST_002601,34,Central,Basic,28.43,18,33.09,0,0,0
CUST_002602,59,North,Basic,25.98,15,58.02,1,0,1
CUST_002603,40,East,Premium,93.3,13,43.2,1,0,0
CUST_002604,44,Central,Basic,33.78,22,33.3,2,0,0
CUST_002605,56,East,Basic,28.8,21,15.82,1,0,0
CUST_002606,29,North,Premium,102.99,49,22.93,0,0,0
CUST_002607,28,South,Standard,61.34,6,21.83,0,1,1
CUST_002608,38,East,Basic,32.64,61,27.78,2,0,0
CUST_002609,52,North,Standard,49.67,8,27.92,0,2,0
CUST_002610,24,West,Premium,95.57,20,45.4,1,1,0
CUST_002611,19,East,Basic,32.75,27,55.93,1,0,0
CUST_002612,52,South,Basic,23.53,10,26.39,1,0,0
CUST_002613,33,South,Premium,101.77,8,53.99,1,0,0
CUST_002614,36,West,Standard,52.95,18,18.95,0,0,1
CUST_002615,18,East,Premium,99.98,31,82.25,1,1,0
CUST_002616,32,West,Basic,37.95,37,27.96,1,0,0
CUST_002617,41,East,Premium,103.77,7,78.99,0,0,0
CUST_002618,53,North,Basic,20.65,18,23.46,1,0,0
CUST_002619,31,East,Standard,64.14,4,22.6,0,0,0
CUST_002620,63,East,Premium,109.01,10,23.97,0,2,1
CUST_002621,32,East,Basic,43.89,44,14.98,2,0,0
CUST_002622,32,West,Basic,32.28,26,46.51,0,0,0
CUST_002623,61,Central,Standard,53.08,11,18.55,1,0,0
CUST_002624,44,West,Premium,102.07,41,45.19,3,0,0
CUST_002625,34,East,Basic,37.88,12,12.31,0,0,0
CUST_002626,39,East,Premium,98.96,20,94.12,0,0,0
CUST_002627,59,West,Basic,35.12,3,43.95,1,0,0
CUST_002628,60,South,Basic,25.7,11,43.47,2,0,0
CUST_002629,30,West,Basic,31.76,24,30.61,0,0,0
CUST_002630,40,Central,Premium,87.45,23,34.91,1,1,0
CUST_002631,42,South,Basic,25.15,15,19.25,0,0,1
CUST_002632,28,Central,Standard,59.87,18,68.09,0,1,1
CUST_002633,40,Central,Basic,28.08,33,11.81,1,1,0
CUST_002634,41,East,Premium,93.4,17,51.59,3,2,0
CUST_002635,56,Central,Standard,57.4,27,21.01,0,0,0
CUST_002636,57,North,Basic,31.55,13,12.42,1,1,1
CUST_002637,37,North,Basic,29.47,20,22.54,0,0,0
CUST_002638,38,South,Basic,30.2,3,20.19,0,0,0
CUST_002639,50,East,Basic,33.56,14,33.03,1,0,0
CUST_002640,33,South,Standard,58.18,21,57.39,1,1,0
CUST_002641,49,Central,Standard,66.7,19,28.95,0,0,0
CUST_002642,40,South,Basic,24.95,13,8.46,0,1,1
CUST_002643,28,South,Standard,69.54,9,17.9,0,1,0
CUST_002644,29,West,Standard,65.47,22,29.17,1,0,1
CUST_002645,60,North,Basic,28.12,18,20.97,1,0,0
CUST_002646,39,West,Basic,28.45,25,38.95,0,0,0
CUST_002647,62,East,Basic,30.93,11,31.83,1,1,0
CUST_002648,34,Central,Standard,62.89,29,49.52,0,1,0
CUST_002649,45,West,Basic,35.37,8,5.48,0,0,0
CUST_002650,72,North,Standard,53.2,5,52.35,0,0,0
CUST_002651,27,North,Basic,32.09,44,10.59,1,0,0
CUST_002652,18,North,Standard,49.32,8,40.92,0,0,0
CUST_002653,58,Central,Basic,29.01,22,53.64,2,0,0
CUST_002654,30,West,Standard,67.17,16,8.96,1,0,1
CUST_002655,41,East,Basic,22.81,45,7.4,3,0,1
CUST_002656,33,South,Basic,21.9,30,26.4,1,0,0
CUST_002657,44,Central,Basic,31.0,6,19.25,0,0,0
CUST_002658,29,South,Standard,66.84,53,14.96,2,0,1
CUST_002659,39,West,Standard,61.53,37,8.09,3,0,0
CUST_002660,47,West,Basic,20.38,15,46.63,0,1,1
CUST_002661,28,South,Standard,51.48,8,13.07,1,0,0
CUST_002662,32,East,Standard,60.39,23,115.3,0,0,0
CUST_002663,36,South,Standard,54.0,24,16.2,0,1,0
CUST_002664,22,East,Standard,60.58,4,13.93,0,1,0
CUST_002665,36,Central,Basic,30.88,22,5.75,1,1,1
CUST_002666,43,West,Standard,57.45,35,15.44,0,0,0
CUST_002667,36,Central,Standard,68.97,21,18.21,2,1,0
CUST_002668,37,East,Standard,62.85,19,30.34,1,0,0
CUST_002669,41,South,Basic,35.96,17,36.34,2,1,1
CUST_002670,32,West,Standard,64.5,10,20.67,1,1,1
CUST_002671,50,East,Basic,29.15,40,37.14,1,0,0
CUST_002672,60,South,Standard,58.93,15,73.23,1,0,0
CUST_002673,35,East,Basic,28.41,23,23.58,1,0,0
CUST_002674,47,West,Basic,33.31,6,17.82,1,0,1
CUST_002675,38,West,Standard,56.65,18,16.04,1,0,0
CUST_002676,46,South,Premium,108.53,28,36.58,2,1,1
CUST_002677,61,Central,Basic,26.17,15,57.38,0,0,0
CUST_002678,48,East,Standard,60.97,15,29.33,1,0,0
CUST_002679,18,South,Standard,58.75,20,43.36,1,0,1
CUST_002680,47,South,Premium,97.65,27,36.75,1,0,0
CUST_002681,57,West,Standard,70.76,22,29.9,0,0,0
CUST_002682,38,South,Basic,27.7,66,89.36,0,1,0
CUST_002683,54,East,Basic,28.38,44,33.34,0,1,0
CUST_002684,32,South,Standard,56.58,13,50.23,1,1,0
CUST_002685,22,West,Basic,30.11,39,35.98,1,0,0
CUST_002686,43,West,Premium,99.39,4,33.06,0,0,0
CUST_002687,18,South,Premium,94.3,16,7.4,1,0,0
CUST_002688,38,Central,Premium,97.78,5,22.82,0,1,0
CUST_002689,58,North,Basic,32.95,29,57.95,1,1,0
CUST_002690,18,North,Standard,65.03,15,9.46,2,0,0
CUST_002691,24,East,Standard,60.02,7,18.02,2,0,1
CUST_002692,28,West,Basic,30.19,33,18.21,0,0,0
CUST_002693,40,South,Basic,28.1,8,43.92,1,0,0
CUST_002694,36,East,Basic,27.39,31,59.41,0,0,0
CUST_002695,59,South,Basic,25.3,23,12.11,1,0,0
CUST_002696,53,East,Premium,92.12,17,32.02,3,0,0
CUST_002697,47,West,Premium,96.39,36,61.82,2,1,0
CUST_002698,43,Central,Basic,34.42,10,16.71,2,0,0
CUST_002699,46,East,Standard,57.78,4,40.65,1,1,0
CUST_002700,30,West,Basic,28.17,8,21.72,0,0,0
CUST_002701,52,East,Basic,28.07,65,77.21,0,0,0
CUST_002702,27,South,Basic,36.12,11,17.78,1,0,0
CUST_002703,52,South,Standard,55.26,14,46.26,2,0,1
CUST_002704,56,Central,Standard,61.29,50,24.67,0,0,1
CUST_002705,44,South,Premium,99.56,14,38.61,1,2,0
CUST_002706,39,West,Premium,100.24,30,16.67,1,2,0
CUST_002707,46,North,Basic,31.12,54,37.83,1,0,1
CUST_002708,18,West,Standard,60.19,26,58.46,1,0,0
CUST_002709,45,South,Basic,33.87,19,11.05,0,0,0
CUST_002710,40,Central,Basic,29.75,34,17.45,1,1,0
CUST_002711,40,West,Standard,68.62,2,51.85,0,0,0
CUST_002712,50,North,Basic,30.12,14,20.95,0,0,1
CUST_002713,40,West,Basic,21.38,44,25.75,0,1,0
CUST_002714,26,East,Basic,33.09,11,12.3,1,0,1
CUST_002715,39,South,Basic,31.86,1,47.37,0,0,0
CUST_002716,42,South,Premium,100.06,22,16.39,1,0,0
CUST_002717,42,West,Basic,28.6,30,25.74,1,0,0
CUST_002718,43,West,Standard,49.33,16,21.14,0,1,0
CUST_002719,55,South,Premium,90.17,30,56.83,1,0,0
CUST_002720,27,Central,Standard,68.14,24,105.6,0,2,0
CUST_002721,43,South,Basic,26.97,72,10.23,2,0,0
CUST_002722,58,North,Premium,104.73,34,24.69,0,0,0
CUST_002723,18,East,Basic,21.88,24,22.19,0,0,0
CUST_002724,43,North,Basic,24.67,3,9.57,2,0,1
CUST_002725,33,South,Standard,63.29,11,29.57,0,0,0
CUST_002726,36,East,Basic,29.39,8,41.64,3,0,0
CUST_002727,29,South,Standard,62.59,50,36.5,1,0,0
CUST_002728,39,South,Basic,29.83,7,35.86,0,0,0
CUST_002729,65,West,Standard,58.86,15,19.32,0,0,0
CUST_002730,25,East,Standard,56.5,25,44.83,0,0,0
CUST_002731,26,West,Premium,93.93,13,39.96,0,0,0
CUST_002732,24,East,Basic,36.91,15,12.53,0,0,0
CUST_002733,63,East,Basic,37.74,24,28.17,1,0,0
CUST_002734,35,South,Premium,94.71,11,23.82,1,0,1
CUST_002735,41,West,Standard,54.38,22,133.61,0,0,0
CUST_002736,36,South,Basic,28.16,33,45.65,1,0,0
CUST_002737,29,South,Basic,31.6,12,28.17,0,0,0
CUST_002738,38,Central,Standard,58.99,8,62.25,2,0,0
CUST_002739,73,West,Standard,62.4,56,45.43,1,2,0
CUST_002740,59,West,Standard,59.65,57,15.83,2,0,1
CUST_002741,30,North,Premium,99.33,19,87.59,0,0,1
CUST_002742,49,North,Basic,41.97,21,11.76,0,1,0
CUST_002743,30,East,Basic,27.27,21,59.79,1,0,0
CUST_002744,18,West,Standard,68.1,14,34.82,0,0,0
CUST_002745,54,East,Premium,107.13,18,35.57,0,0,0
CUST_002746,56,North,Basic,32.42,3,14.7,2,0,0
CUST_002747,55,South,Standard,50.27,6,34.71,0,0,0
CUST_002748,35,East,Basic,30.06,15,36.5,3,1,0
CUST_002749,39,West,Basic,27.33,12,34.34,1,0,0
CUST_002750,51,North,Premium,100.0,7,39.33,2,0,1
CUST_002751,46,North,Basic,24.59,18,24.34,0,0,0
CUST_002752,36,South,Basic,33.68,31,40.38,0,1,1
CUST_002753,20,North,Standard,64.82,11,23.47,0,0,0
CUST_002754,42,East,Basic,35.75,2,23.31,2,0,0
CUST_002755,55,North,Basic,27.99,24,34.73,0,0,0
CUST_002756,25,West,Standard,54.6,15,30.95,1,2,1
CUST_002757,49,West,Basic,31.66,34,12.31,2,0,0
CUST_002758,45,Central,Standard,68.68,6,33.56,1,1,1
CUST_002759,51,Central,Basic,30.25,8,29.06,1,0,0
CUST_002760,52,South,Basic,32.16,14,28.48,0,0,1
CUST_002761,32,North,Standard,58.73,9,27.07,0,0,0
CUST_002762,20,South,Basic,27.38,41,23.17,0,0,0
CUST_002763,34,West,Premium,103.19,6,35.27,0,0,0
CUST_002764,53,North,Premium,99.37,14,22.13,1,0,0
CUST_002765,34,South,Premium,101.92,65,78.55,2,1,0
CUST_002766,32,South,Basic,32.44,5,32.32,0,0,0
CUST_002767,18,South,Basic,31.64,20,32.53,0,1,0
CUST_002768,64,West,Premium,102.69,15,7.82,2,1,0
CUST_002769,52,West,Standard,55.63,26,57.8,1,1,0
CUST_002770,51,East,Standard,55.33,24,19.03,1,2,0
CUST_002771,54,Central,Standard,59.69,23,24.13,0,0,0
CUST_002772,48,North,Basic,29.81,36,20.21,2,0,0
CUST_002773,38,North,Basic,27.29,35,34.0,1,0,0
CUST_002774,39,East,Standard,61.11,12,16.82,1,0,0
CUST_002775,35,West,Standard,64.44,12,47.26,0,0,0
CUST_002776,75,East,Basic,35.84,30,33.45,1,1,0
CUST_002777,48,North,Standard,66.96,22,22.05,0,0,0
CUST_002778,35,Central,Standard,53.33,25,14.79,1,0,0
CUST_002779,47,South,Basic,24.09,20,32.35,0,0,1
CUST_002780,28,South,Basic,28.45,13,8.99,1,0,0
CUST_002781,61,West,Standard,60.3,29,21.27,0,0,0
CUST_002782,32,Central,Standard,58.71,10,28.1,1,0,0
CUST_002783,48,West,Premium,97.14,66,33.55,1,0,0
CUST_002784,55,Central,Basic,28.38,62,19.84,0,0,0
CUST_002785,46,South,Premium,102.32,72,55.34,1,0,0
CUST_002786,42,West,Standard,53.25,23,19.6,0,1,1
CUST_002787,41,West,Standard,71.62,15,21.19,1,0,0
CUST_002788,40,East,Basic,30.0,48,29.67,2,0,0
CUST_002789,34,South,Basic,35.15,20,29.11,4,0,1
CUST_002790,35,Central,Standard,57.0,34,16.16,0,0,0
CUST_002791,60,North,Basic,32.77,34,28.91,1,0,0
CUST_002792,40,East,Basic,30.4,10,18.84,2,0,0
CUST_002793,31,Central,Premium,104.18,28,26.68,0,0,0
CUST_002794,34,Central,Basic,28.91,33,32.45,0,0,0
CUST_002795,55,Central,Premium,107.66,18,20.25,1,0,1
CUST_002796,50,Central,Standard,52.44,6,25.37,0,0,0
CUST_002797,48,North,Premium,104.65,48,36.07,0,0,0
CUST_002798,38,Central,Basic,30.49,65,32.71,0,0,0
CUST_002799,48,East,Standard,54.81,21,21.36,1,0,0
CUST_002800,33,West,Standard,69.66,16,40.97,0,0,0
CUST_002801,38,East,Premium,109.14,5,53.6,1,2,1
CUST_002802,54,West,Basic,19.53,22,40.88,2,0,0
CUST_002803,52,East,Basic,30.78,14,12.34,2,0,1
CUST_002804,28,Central,Premium,103.43,5,52.09,0,0,0
CUST_002805,30,South,Basic,32.11,36,41.5,0,0,0
CUST_002806,42,South,Standard,67.48,29,74.54,0,0,0
CUST_002807,63,East,Basic,36.44,13,13.14,0,0,0
CUST_002808,18,North,Basic,31.23,57,53.92,1,0,0
CUST_002809,45,West,Standard,71.29,19,10.98,2,0,0
CUST_002810,23,South,Standard,64.58,21,48.64,3,0,0
CUST_002811,33,East,Standard,58.14,17,53.18,0,1,0
CUST_002812,36,North,Standard,57.14,39,47.97,0,0,0
CUST_002813,36,South,Standard,66.12,29,13.62,0,0,0
CUST_002814,34,West,Premium,95.94,3,67.76,0,0,0
CUST_002815,41,South,Basic,27.85,20,85.3,1,0,0
CUST_002816,34,South,Basic,28.7,34,15.83,2,0,1
CUST_002817,22,South,Basic,31.68,5,20.71,0,0,0
CUST_002818,51,South,Standard,58.93,34,21.51,1,1,0
CUST_002819,51,West,Basic,23.32,29,37.79,0,1,1
CUST_002820,52,North,Standard,65.71,9,22.73,0,0,0
CUST_002821,21,South,Basic,27.88,17,37.92,0,0,0
CUST_002822,45,West,Standard,70.0,7,26.74,1,0,0
CUST_002823,50,East,Standard,61.42,13,32.81,0,1,0
CUST_002824,28,East,Standard,66.24,16,30.71,1,0,0
CUST_002825,41,South,Standard,63.05,31,11.93,1,0,0
CUST_002826,39,Central,Basic,36.48,35,29.04,0,0,0
CUST_002827,65,East,Standard,62.75,23,13.69,1,0,0
CUST_002828,66,South,Basic,31.08,16,12.11,1,1,0
CUST_002829,19,Central,Premium,105.37,33,71.68,1,0,0
CUST_002830,73,West,Basic,42.33,21,36.92,0,0,0
CUST_002831,29,West,Basic,28.55,25,35.8,2,2,0
CUST_002832,54,Central,Basic,33.87,36,29.29,0,0,0
CUST_002833,54,North,Standard,59.87,32,90.61,1,0,0
CUST_002834,28,West,Premium,102.43,25,38.72,0,1,1
CUST_002835,47,West,Basic,30.11,29,26.33,0,0,0
CUST_002836,40,South,Basic,19.11,12,24.04,1,0,1
CUST_002837,48,South,Basic,28.9,11,46.16,1,1,1
CUST_002838,44,North,Premium,104.9,64,37.72,3,1,0
CUST_002839,57,Central,Premium,96.07,11,41.77,0,1,0
CUST_002840,42,North,Basic,34.5,37,50.07,1,0,0
CUST_002841,39,South,Standard,60.82,16,40.81,0,1,0
CUST_002842,55,West,Standard,58.94,31,50.81,0,1,0
CUST_002843,49,West,Standard,64.43,3,18.27,1,0,0
CUST_002844,51,North,Standard,63.31,6,14.17,2,0,0
CUST_002845,32,West,Standard,62.0,38,68.0,0,0,0
CUST_002846,27,East,Standard,64.98,4,46.89,0,0,0
CUST_002847,34,Central,Basic,30.92,13,36.61,2,0,0
CUST_002848,33,North,Basic,21.68,49,33.65,1,0,0
CUST_002849,51,North,Basic,28.01,35,27.93,1,0,0
CUST_002850,54,West,Basic,20.88,15,17.78,0,0,0
CUST_002851,39,North,Basic,33.19,11,16.84,0,0,0
CUST_002852,60,East,Standard,64.38,54,16.69,1,0,0
CUST_002853,59,North,Premium,104.61,11,13.89,4,1,1
CUST_002854,44,West,Basic,32.35,24,17.16,1,1,0
CUST_002855,30,Central,Basic,34.74,46,22.89,1,0,1
CUST_002856,61,West,Standard,52.02,27,67.72,2,0,0
CUST_002857,40,Central,Standard,59.36,46,13.65,1,1,0
CUST_002858,43,Central,Basic,22.83,15,28.5,0,1,0
CUST_002859,37,East,Standard,58.11,8,68.88,0,0,0
CUST_002860,29,East,Basic,37.98,32,47.91,1,0,0
CUST_002861,22,Central,Basic,35.37,43,28.25,0,0,0
CUST_002862,49,Central,Standard,63.21,29,22.25,0,0,0
CUST_002863,31,Central,Standard,58.99,9,8.07,3,0,1
CUST_002864,80,West,Basic,24.93,72,30.33,1,1,1
CUST_002865,27,South,Standard,60.84,7,43.91,2,0,0
CUST_002866,25,Central,Premium,105.45,23,25.8,1,0,0
CUST_002867,48,Central,Basic,31.95,46,49.69,0,0,0
CUST_002868,61,West,Standard,51.97,21,30.11,0,0,0
CUST_002869,42,Central,Basic,30.42,32,32.96,0,0,0
CUST_002870,48,East,Standard,50.33,4,29.63,0,0,0
CUST_002871,18,Central,Basic,33.92,31,49.34,0,0,1
CUST_002872,32,North,Basic,26.43,9,47.92,1,0,1
CUST_002873,27,Central,Basic,23.78,23,36.82,1,1,0
CUST_002874,18,North,Standard,63.99,7,25.22,2,0,1
CUST_002875,43,South,Basic,32.7,33,27.71,3,0,0
CUST_002876,18,North,Premium,101.06,28,108.88,0,1,0
CUST_002877,24,East,Basic,40.86,23,62.89,0,0,0
CUST_002878,34,South,Premium,103.07,39,38.94,2,0,0
CUST_002879,30,Central,Standard,56.68,30,17.25,1,0,0
CUST_002880,46,East,Basic,32.5,6,42.4,1,0,0
CUST_002881,45,Central,Standard,58.47,38,25.08,0,0,0
CUST_002882,53,South,Standard,66.23,31,65.99,1,0,0
CUST_002883,51,North,Standard,61.3,11,20.45,1,0,0
CUST_002884,56,West,Basic,31.8,20,21.4,1,0,0
CUST_002885,41,West,Standard,52.69,14,14.76,0,1,0
CUST_002886,45,East,Standard,60.21,69,80.75,0,1,0
CUST_002887,48,West,Basic,29.62,8,14.38,2,0,0
CUST_002888,43,Central,Standard,54.78,15,48.84,1,0,0
CUST_002889,36,East,Basic,28.79,19,24.94,1,2,0
